Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label, Label
10,86018064000,8601,0,8064,0,0,18-05-2020 14:04,110113642,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653869936,1550896.366,3322786.806,10010471.0,7.0,110113642.0,1550896.366,3322786.806,10010471.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.653869936,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,31955130.36,1589800000000000.0,1589800000000000.0,ARP_POISONING,
11,86018064000,8601,0,8064,0,0,18-05-2020 14:06,110113448,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653871088,1550893.634,3330710.521,10010417.0,6.0,110113448.0,1550893.634,3330710.521,10010417.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.653871088,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1567410000000000.0,188675000000000.0,1589800000000000.0,10010315.0,ARP_POISONING,
12,86018064000,8601,0,8064,0,0,18-05-2020 14:08,118634956,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876638754,1151795.689,2224441.936,10010463.0,10.0,118634956.0,1151795.689,2224441.936,10010463.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.876638754,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1574370000000000.0,156648000000000.0,1589800000000000.0,10010463.0,ARP_POISONING,
13,86018064000,8601,0,8064,0,0,18-05-2020 14:10,118635527,153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.289664267,780496.8882,1156333.524,6319379.0,9.0,118635527.0,780496.8882,1156333.524,6319379.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.289664267,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,32165982.06,1589800000000000.0,1589800000000000.0,ARP_POISONING,
14,192168121921681354139200006,19216812,54139,19216813,20000,6,18-05-2020 14:11,117519806,21,19,306.0,289.0,18.0,0.0,14.57142857,7.242730345,17.0,0.0,15.21052632,5.36013005,5.062976363,0.340368159,3013328.359,4222836.428,17195083.0,194258.0,117519806.0,5875990.3,8512420.169,29912061.0,200794.0,61551707.0,3419539.278,9077157.361,36702958.0,194258.0,0,0,0,0,704,632,0.178693283,0.161674875,0.0,18.0,14.51219512,6.682521797,44.65609756,0,4,0,34,36,0,0,0,0.0,14.875,14.57142857,15.21052632,0,0,0,0,5,52,0,7,0,7,29200,227,17,32,0.0,0.0,0.0,0.0,1589800000000000.0,33356150.59,1589800000000000.0,1589800000000000.0,MITM_DOS,
15,86018064000,8601,0,8064,0,0,18-05-2020 14:12,119202861,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510030871,665937.7709,984086.2405,6844354.0,8.0,119202861.0,665937.7709,984086.2405,6844354.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.510030871,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,33693470.31,1589800000000000.0,1589800000000000.0,ARP_POISONING,
16,192168121921681354139200006,19216812,54139,19216813,20000,6,18-05-2020 14:13,64703949,3,0,54.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.834570391,0.046365022,32351974.5,15250847.24,43135952.0,21567997.0,64703949.0,32351974.5,15250847.24,43135952.0,21567997.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,0,0.046365022,0.0,18.0,18.0,18.0,0.0,0.0,0,0,0,3,3,0,0,0,0.0,24.0,18.0,0.0,0,0,0,0,0,0,1,18,0,0,262,0,2,32,0.0,0.0,0.0,0.0,794900000000000.0,1124160000000000.0,1589800000000000.0,21567997.0,MITM_DOS,
17,86018064000,8601,0,8064,0,0,18-05-2020 14:14,119424024,215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800307784,558056.1869,816065.9547,7563665.0,11.0,119424024.0,558056.1869,816065.9547,7563665.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.800307784,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,34209502.68,1589800000000000.0,1589800000000000.0,ARP_POISONING,
18,86018064000,8601,0,8064,0,0,18-05-2020 14:16,119488721,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.749119065,574465.0048,718508.4795,5578452.0,12.0,119488721.0,574465.0048,718508.4795,5578452.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.749119065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,33990347.16,1589800000000000.0,1589800000000000.0,ARP_POISONING,
19,86018064000,8601,0,8064,0,0,18-05-2020 14:18,119010145,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.756152805,572164.1587,889568.6233,8354286.0,6.0,119010145.0,572164.1587,889568.6233,8354286.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.756152805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,35437301.66,1589800000000000.0,1589800000000000.0,ARP_POISONING,
20,86018064000,8601,0,8064,0,0,18-05-2020 14:20,119575937,203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.697665978,591960.0842,705992.6166,4715980.0,9.0,119575937.0,591960.0842,705992.6166,4715980.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.697665978,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,36143072.51,1589800000000000.0,1589800000000000.0,ARP_POISONING,
21,86018064000,8601,0,8064,0,0,18-05-2020 14:22,119921365,216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801180298,557773.7907,660116.5174,6474522.0,8.0,119921365.0,557773.7907,660116.5174,6474522.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.801180298,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,36421509.59,1589800000000000.0,1589800000000000.0,ARP_POISONING,
22,86018064000,8601,0,8064,0,0,18-05-2020 14:24,119822612,196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.635751356,614474.9333,760581.371,5292225.0,10.0,119822612.0,614474.9333,760581.371,5292225.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.635751356,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,34342432.7,1589800000000000.0,1589800000000000.0,ARP_POISONING,
23,86018064000,8601,0,8064,0,0,18-05-2020 14:26,119996680,187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.558376448,645143.4409,847140.2,5563849.0,9.0,119996680.0,645143.4409,847140.2,5563849.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.558376448,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,35414485.05,1589800000000000.0,1589800000000000.0,ARP_POISONING,
24,192168121921681354139200006,19216812,54139,19216813,20000,6,18-05-2020 14:28,67903396,4,5,71.0,85.0,18.0,17.0,17.75,0.5,17.0,17.0,17.0,0.0,2.297381415,0.132541235,8487924.5,19072577.41,55280175.0,202599.0,67903396.0,22634465.33,31256850.23,58546786.0,1560677.0,3064012.0,766003.0,633308.9228,1635933.0,204042.0,1,0,0,0,128,160,0.058907216,0.07363402,17.0,18.0,17.3,0.483045892,0.233333333,0,0,0,9,9,0,0,0,1.0,19.22222222,17.75,17.0,0,0,0,0,5,52,0,7,0,9,227,227,3,32,0.0,0.0,0.0,0.0,1589800000000000.0,29327971.58,1589800000000000.0,1589800000000000.0,MITM_DOS,
25,86018064000,8601,0,8064,0,0,18-05-2020 14:28,119432190,221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850422403,542873.5909,650829.1449,4590405.0,11.0,119432190.0,542873.5909,650829.1449,4590405.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.850422403,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,34849729.41,1589800000000000.0,1589800000000000.0,ARP_POISONING,
26,86018064000,8601,0,8064,0,0,18-05-2020 14:30,119915788,202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68451547,596595.9602,814061.4803,5915421.0,11.0,119915788.0,596595.9602,814061.4803,5915421.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.68451547,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,34381609.91,1589800000000000.0,1589800000000000.0,ARP_POISONING,
27,192168121921681354139200006,19216812,54139,19216813,20000,6,18-05-2020 14:30,114856419,12,12,216.0,204.0,18.0,18.0,18.0,0.0,17.0,17.0,17.0,0.0,3.656739464,0.208956541,4993757.348,8661642.55,34318802.0,206805.0,114856419.0,10441492.64,14135541.82,46258252.0,724708.0,49491026.0,4499184.182,12724560.45,42829268.0,206805.0,1,0,0,0,384,384,0.10447827,0.10447827,17.0,18.0,17.52,0.509901951,0.26,0,0,0,24,24,0,0,0,1.0,18.25,18.0,17.0,0,0,0,0,5,51,0,9,0,8,304,241,11,32,0.0,0.0,0.0,0.0,1589800000000000.0,37210801.96,1589800000000000.0,1589800000000000.0,MITM_DOS,
28,86018064000,8601,0,8064,0,0,18-05-2020 14:32,116395053,198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.701103225,590837.8325,893444.393,6463089.0,8.0,116395053.0,590837.8325,893444.393,6463089.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.701103225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,32083020.01,1589800000000000.0,1589800000000000.0,ARP_POISONING,
29,192168121921681354139200006,19216812,54139,19216813,20000,6,18-05-2020 14:32,73701535,10,3,180.0,51.0,18.0,18.0,18.0,0.0,17.0,17.0,17.0,0.0,3.134263079,0.1763871,6141794.583,8082146.194,27264043.0,210836.0,73701535.0,8189059.444,8557720.254,27264043.0,406488.0,422804.0,211402.0,800.4448763,211968.0,210836.0,1,0,0,0,320,96,0.135682384,0.040704715,17.0,18.0,17.78571429,0.425815314,0.181318681,0,0,0,13,13,0,0,0,0.0,19.15384615,18.0,17.0,0,0,0,0,4,66,0,13,0,3,343,241,9,32,0.0,0.0,0.0,0.0,1589800000000000.0,18455023.47,1589800000000000.0,1589800000000000.0,MITM_DOS,
30,86018064000,8601,0,8064,0,0,18-05-2020 14:34,119021806,197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.655158887,607254.1122,1072528.516,9955603.0,9.0,119021806.0,607254.1122,1072528.516,9955603.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.655158887,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,32862686.3,1589800000000000.0,1589800000000000.0,ARP_POISONING,
31,192168121921681354139200006,19216812,54139,19216813,20000,6,18-05-2020 14:35,110592764,20,6,360.0,102.0,18.0,18.0,18.0,0.0,17.0,17.0,17.0,0.0,4.177488502,0.235096756,4423710.56,5996740.979,20836325.0,207227.0,110592764.0,5820671.789,7590417.753,27841262.0,304707.0,3331355.0,666271.0,615321.0168,1668102.0,207227.0,1,0,0,0,640,192,0.180843658,0.054253097,17.0,18.0,17.77777778,0.423659273,0.179487179,0,0,0,26,26,0,0,0,0.0,18.46153846,18.0,17.0,0,0,0,0,5,51,0,13,0,3,395,255,19,32,0.0,0.0,0.0,0.0,1589800000000000.0,36717219.02,1589800000000000.0,1589800000000000.0,MITM_DOS,
32,86018064000,8601,0,8064,0,0,18-05-2020 14:36,118746821,205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726362005,582092.2598,699528.0003,4896412.0,6.0,118746821.0,582092.2598,699528.0003,4896412.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.726362005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,32684135.84,1589800000000000.0,1589800000000000.0,ARP_POISONING,
33,192168121921681354139200006,19216812,54139,19216813,20000,6,18-05-2020 14:37,109432841,6,11,233.0,906.0,135.0,17.0,38.83333333,47.25850893,292.0,17.0,82.36363636,115.2451932,10.40821009,0.155346419,6839552.562,9217224.289,28093713.0,207593.0,109432841.0,21886568.2,13352240.91,33160400.0,2681763.0,84472125.0,8447212.5,16617743.98,52216468.0,207950.0,1,0,0,0,192,352,0.054828148,0.100518271,17.0,292.0,64.22222222,95.08482625,9041.124183,0,0,0,17,17,0,0,0,1.0,68.0,38.83333333,82.36363636,0,0,0,0,5,51,0,13,0,53,255,283,5,32,0.0,0.0,0.0,0.0,1589800000000000.0,36488950.77,1589800000000000.0,1589800000000000.0,MITM_DOS,
34,86018064000,8601,0,8064,0,0,18-05-2020 14:38,119631210,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680163563,598156.05,846564.3908,5017194.0,9.0,119631210.0,598156.05,846564.3908,5017194.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.680163563,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,34340761.86,1589800000000000.0,1589800000000000.0,ARP_POISONING,
35,192168121921681354139200006,19216812,54139,19216813,20000,6,18-05-2020 14:39,103888710,9,0,162.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1.559360974,0.086631165,12986088.75,20286972.3,60382059.0,425756.0,103888710.0,12986088.75,20286972.3,60382059.0,425756.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,288,0,0.086631165,0.0,18.0,18.0,18.0,0.0,0.0,0,0,0,9,9,0,0,0,0.0,20.0,18.0,0.0,0,0,0,0,0,0,1,18,0,0,478,0,8,32,0.0,0.0,0.0,0.0,1589800000000000.0,28100995.96,1589800000000000.0,1589800000000000.0,MITM_DOS,
36,86018064000,8601,0,8064,0,0,18-05-2020 14:40,119928590,207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72602713,582177.6214,722697.0515,4663807.0,10.0,119928590.0,582177.6214,722697.0515,4663807.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.72602713,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589800000000000.0,34829880.7,1589800000000000.0,1589800000000000.0,ARP_POISONING,
